instance_key,uid,name,path,level,parent_uid
EMIS,j8d8B1x463y,"Alangi Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/YLu91VNQTlD/j8d8B1x463y,6,YLu91VNQTlD
EMIS,dFMADMnZNAI,"Alango Parish",/KJPN4PduBWe/yXncUmqtQYF/pnTVIF5v27r/PBM3l2nqRwN/UkxNbz57Hbm/dFMADMnZNAI,6,UkxNbz57Hbm
EMIS,bud3X2UyAjy,"Alanyi Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/IY2R34kEofs/bud3X2UyAjy,6,IY2R34kEofs
EMIS,wOuq5qf2Zy6,"Alapata Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/uORouhNAbq5/wOuq5qf2Zy6,6,uORouhNAbq5
EMIS,bQBYjaoVG5K,"Alaro Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/frGOo5VaLWP/bQBYjaoVG5K,6,frGOo5VaLWP
EMIS,umA2BbkxivM,"Alebere Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/cknntfF4SWQ/umA2BbkxivM,6,cknntfF4SWQ
EMIS,J8clh1jGJ60,"Alebtong Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/ltVgKBsPZx7/J8clh1jGJ60,6,ltVgKBsPZx7
EMIS,ZZEBUseIeD7,"Aleka Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/MxARwTFEsmj/ZZEBUseIeD7,6,MxARwTFEsmj
EMIS,JUxC2S0YMFl,"Alem Parish",/KJPN4PduBWe/rn2uTdRyUbh/QoRZB7xc3j9/PUyNDCs6OkV/gnWLrY8AzgW/JUxC2S0YMFl,6,gnWLrY8AzgW
EMIS,mdDhD3SmhVW,"Alemere Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/LtqhaJd6sm3/mdDhD3SmhVW,6,LtqhaJd6sm3
EMIS,zXHZJ5MYY93,"Alemi Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/zP8OUKT5xa1/zXHZJ5MYY93,6,zP8OUKT5xa1
EMIS,qyiaOu6LmMn,"Alengo Parish",/KJPN4PduBWe/rn2uTdRyUbh/zJfpujxC1kD/KNPVL257sX3/shIed0W2hlB/qyiaOu6LmMn,6,shIed0W2hlB
EMIS,QdtReRcg4Q1,"Alere(Pacara Subcounty) Parish",/KJPN4PduBWe/ToANlYyRiKb/QYiQ2KqgCxj/IWyZ8SIUBMF/gJAg8NVbDZB/QdtReRcg4Q1,6,gJAg8NVbDZB
EMIS,vLuwGWC6vTN,"Alere(Willa Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/Hr3N4iC1NHc/vLuwGWC6vTN,6,Hr3N4iC1NHc
EMIS,EV0xBcGPuQ4,"Alero Kal Parish",/KJPN4PduBWe/yXncUmqtQYF/zNgVoDVPYgD/wfh4ZvbnUOc/Iu9qqQC6Ve3/EV0xBcGPuQ4,6,Iu9qqQC6Ve3
EMIS,MH8tLPFsFSY,"Alia Parish",/KJPN4PduBWe/ToANlYyRiKb/yKjxFBHrGgw/YSFmAjdcrQU/eAvexvVjXXA/MH8tLPFsFSY,6,eAvexvVjXXA
EMIS,t3l7YmTZ0Fe,"Aliakamer Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/et9LMk0mLQd/t3l7YmTZ0Fe,6,et9LMk0mLQd
EMIS,lHVbwXFdyXv,"Aliapi Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/fXwQ7dvT8xC/lHVbwXFdyXv,6,fXwQ7dvT8xC
EMIS,X9yvM8wCIgX,"Aliba Parish",/KJPN4PduBWe/ToANlYyRiKb/bLoH4VbxCGI/IAkdv8lnkij/us34Xlf5IJW/X9yvM8wCIgX,6,us34Xlf5IJW
EMIS,nOBv9ZDpXgl,"Alibi Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/MxARwTFEsmj/nOBv9ZDpXgl,6,MxARwTFEsmj
EMIS,lP38wj3Jzzr,"Alidi Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/Pm9QCE8Tbaf/lP38wj3Jzzr,6,Pm9QCE8Tbaf
EMIS,aAYRqh7VHXw,"Alido Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/i7IJMXUFR20/aAYRqh7VHXw,6,i7IJMXUFR20
EMIS,fFsZ5YjRZTL,"Aligoi(Kachumbala Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/tdZbtg9sZkO/Pf8NPQB7A7K/RfKhGmGQCIJ/fFsZ5YjRZTL,6,RfKhGmGQCIJ
EMIS,JrANk3mpyEj,"Aligoi(Nyero Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/saT18HClZoz/IxeABCtX4yC/cdLLK5GSIdV/JrANk3mpyEj,6,cdLLK5GSIdV
EMIS,jYiAYrYhaIx,"Aligoi(Ongino Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/saT18HClZoz/IxeABCtX4yC/yBGD0zMrPgF/jYiAYrYhaIx,6,yBGD0zMrPgF
EMIS,AcK4MqRAH6L,"Alir Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/ZWNO5xzFUsZ/AcK4MqRAH6L,6,ZWNO5xzFUsZ
EMIS,UoHktPEqajl,"Alira  Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/eDwM4NbKJgJ/UoHktPEqajl,6,eDwM4NbKJgJ
EMIS,iFVowtApCg9,"Alira(Aduku Subcounty) Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/WoNw1cfI6QF/iFVowtApCg9,6,WoNw1cfI6QF
EMIS,rLMvhudtfhg,"Alira(Amuria Town Council) Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/eDwM4NbKJgJ/rLMvhudtfhg,6,eDwM4NbKJgJ
EMIS,hJDXfpb8gFr,"Aliribu Parish",/KJPN4PduBWe/ToANlYyRiKb/iqsaGItA68C/nDE4TWIlT2y/FfiqxgUKikB/hJDXfpb8gFr,6,FfiqxgUKikB
EMIS,VJtkXM4NWEc,"Alito Camp Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Ku3UkPGHQ7U/FN1kbZcv9n0/VJtkXM4NWEc,6,FN1kbZcv9n0
EMIS,dwWcj2G1Ypi,"Alito(Alito Subcounty) Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/NYuLJ3RVofk/dwWcj2G1Ypi,6,NYuLJ3RVofk
EMIS,Dbj0cPPIyv3,"Alito(Obalanga Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/Afml9JnrPed/Dbj0cPPIyv3,6,Afml9JnrPed
EMIS,ZjH0YYxb5rc,"Alivu Parish",/KJPN4PduBWe/ToANlYyRiKb/WyR8Eetj7Uw/bAeEQRpZomY/x03WcFtEFkx/ZjH0YYxb5rc,6,x03WcFtEFkx
EMIS,u7mayvv4oAi,"Alivu Parish",/KJPN4PduBWe/ToANlYyRiKb/WcB3kLlgRTb/DoqDOSg4uWw/Tuu2RXo83EC/u7mayvv4oAi,6,Tuu2RXo83EC
EMIS,WWIhxJrY0CO,"Alla Parish",/KJPN4PduBWe/ToANlYyRiKb/iqsaGItA68C/nDE4TWIlT2y/CAdj0rt3SoB/WWIhxJrY0CO,6,CAdj0rt3SoB
EMIS,KDOiV5jA5Ap,"Alobokwe Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/SzDWKeAxdpE/KDOiV5jA5Ap,6,SzDWKeAxdpE
EMIS,ZrSD7eLop5s,"Aloet Parish",/KJPN4PduBWe/rn2uTdRyUbh/srmGjHrpVE5/qOuUEzeHcEw/QGwLgiGGvDk/ZrSD7eLop5s,6,QGwLgiGGvDk
EMIS,tUktWYHkIk7,"Alogook Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/et9LMk0mLQd/tUktWYHkIk7,6,et9LMk0mLQd
EMIS,PZ1vdfUIKkB,"Alokolum Parish",/KJPN4PduBWe/yXncUmqtQYF/Gwk4wkLz7EW/F2gyHGKOZgR/kTswDBmRkXI/PZ1vdfUIKkB,6,kTswDBmRkXI
EMIS,RrFAmO81cgK,"Alolololo Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/T1ZBKTAVg4X/RrFAmO81cgK,6,T1ZBKTAVg4X
EMIS,XWAzcDNbUhJ,"Aloman Parish",/KJPN4PduBWe/LSCoCf6ibP8/h1O9AvNR4jS/lS1VR73bBuH/RQgPN6OG52U/XWAzcDNbUhJ,6,RQgPN6OG52U
EMIS,upZx7hUAahv,"Aloni Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/KfXPhafUNbu/upZx7hUAahv,6,KfXPhafUNbu
EMIS,uJpqXTQOiYD,"Alpha Parish",/KJPN4PduBWe/LSCoCf6ibP8/yuo5ielNL7W/IHytnJA6ymo/ultOGuAHzgW/uJpqXTQOiYD,6,ultOGuAHzgW
EMIS,yVzVCgyq3vc,"Aluka Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/UgnKPKLjoP5/yVzVCgyq3vc,6,UgnKPKLjoP5
EMIS,Ep9vJzvs9EN,"Alukucok Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/EZ3SAh78r3j/Ep9vJzvs9EN,6,EZ3SAh78r3j
EMIS,HJ8y9WN3Fhc,"Alukucok Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/gR6hjO9RPTM/HJ8y9WN3Fhc,6,gR6hjO9RPTM
EMIS,ZiFLUEn0ZX4,"Alupe Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/Afml9JnrPed/ZiFLUEn0ZX4,6,Afml9JnrPed
EMIS,gYbzeYaFKsL,"Aluru Parish",/KJPN4PduBWe/ToANlYyRiKb/W0kQBddyGyh/DlWICmN329w/PfoXHUEUiLz/gYbzeYaFKsL,6,PfoXHUEUiLz
EMIS,R86HT7pJnKH,"Aluti Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/jkEv7p1AY7B/R86HT7pJnKH,6,jkEv7p1AY7B
EMIS,JeappyXUWjx,"Alutkot Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/Pm9QCE8Tbaf/JeappyXUWjx,6,Pm9QCE8Tbaf
EMIS,cbCv4LW2GOs,"Alworo Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/b62W7Du8SBv/cbCv4LW2GOs,6,b62W7Du8SBv
EMIS,p63b44iv9Sr,"Alworoceng Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/gS6HZ2ZApFq/p63b44iv9Sr,6,gS6HZ2ZApFq
EMIS,qNdwFr3tPj0,"Alyec  Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/I4KCZcFBpKG/qNdwFr3tPj0,6,I4KCZcFBpKG
EMIS,RLRAkvANeNW,"Alyec Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/I4KCZcFBpKG/RLRAkvANeNW,6,I4KCZcFBpKG
EMIS,QrhbKkVQbvf,"Alyecmeda Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/LtqhaJd6sm3/QrhbKkVQbvf,6,LtqhaJd6sm3
EMIS,hnnjvydUG1U,"Alyet Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/kQC82MEQIvT/hnnjvydUG1U,6,kQC82MEQIvT
EMIS,mhrkl0FDru4,"Amagoro A Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/BvE89U4cLqG/SmmrtJn38ay/mhrkl0FDru4,6,SmmrtJn38ay
EMIS,TnPoMJvC56l,"Amagoro B Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/BvE89U4cLqG/SmmrtJn38ay/TnPoMJvC56l,6,SmmrtJn38ay
EMIS,gzOWnkAbNEc,"Amagoro Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/K37NuFmIwLM/gzOWnkAbNEc,6,K37NuFmIwLM
EMIS,HAM8n3y5Sb8,"Amai Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/bY0J4KZy2NO/HAM8n3y5Sb8,6,bY0J4KZy2NO
EMIS,J2zEO0xr8O3,"Amanang Parish",/KJPN4PduBWe/LSCoCf6ibP8/e8m9ZYMRoeR/iYVSxR1mvET/NBKNJaoiu5d/J2zEO0xr8O3,6,NBKNJaoiu5d
EMIS,Fjg1kSCBdm1,"Amanipi Parish",/KJPN4PduBWe/ToANlYyRiKb/WyR8Eetj7Uw/bAeEQRpZomY/hZgKYy0KD85/Fjg1kSCBdm1,6,hZgKYy0KD85
EMIS,xkIlKR0iZnw,"Amar Parish",/KJPN4PduBWe/yXncUmqtQYF/zNgVoDVPYgD/wfh4ZvbnUOc/AcnwwILP8m6/xkIlKR0iZnw,6,AcnwwILP8m6
EMIS,cSUgL0hSRd1,"Amaseniko Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/oRcPLzsCoif/cSUgL0hSRd1,6,oRcPLzsCoif
EMIS,bj6a4Gy868E,"Ambala parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/fr0h9tAqdt7/bj6a4Gy868E,6,fr0h9tAqdt7
EMIS,nVsM2ksQEGN,"Ambele Parish",/KJPN4PduBWe/ToANlYyRiKb/A4aGXEfdb8P/x6VPaGLg6q1/j0ASCL5gN3o/nVsM2ksQEGN,6,j0ASCL5gN3o
EMIS,Fe5RKa2orqy,"Ambelechu Parish",/KJPN4PduBWe/ToANlYyRiKb/W1JM2Qdhcv3/FzwEQSijllI/NhJ7OKjBwpO/Fe5RKa2orqy,6,NhJ7OKjBwpO
EMIS,An0WVQR67th,"Ambidro Parish",/KJPN4PduBWe/ToANlYyRiKb/WyR8Eetj7Uw/bAeEQRpZomY/x03WcFtEFkx/An0WVQR67th,6,x03WcFtEFkx
EMIS,mcwHgy6Sqfk,"Amejei Parish",/KJPN4PduBWe/rn2uTdRyUbh/saT18HClZoz/mVia0FcPFQg/R6wwo8vaDE4/mcwHgy6Sqfk,6,R6wwo8vaDE4
EMIS,iO1GURgSfyH,"Amemia Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/oRcPLzsCoif/iO1GURgSfyH,6,oRcPLzsCoif
EMIS,RQ0kOqo34Us,"Amen Parish",/KJPN4PduBWe/rn2uTdRyUbh/srmGjHrpVE5/qOuUEzeHcEw/QGwLgiGGvDk/RQ0kOqo34Us,6,QGwLgiGGvDk
EMIS,AT4FrYPGkyw,"Amero Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/t0XYuEU4iqm/AT4FrYPGkyw,6,t0XYuEU4iqm
EMIS,G6UlbOxMXc2,"Amii Amilo Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/gS6HZ2ZApFq/G6UlbOxMXc2,6,gS6HZ2ZApFq
EMIS,Qwdmk67rl7c,"Amiiaberidwogo Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/gS6HZ2ZApFq/Qwdmk67rl7c,6,gS6HZ2ZApFq
EMIS,EbhiSyftUwu,"Amilimili Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/dlW3jC4tF2A/EbhiSyftUwu,6,dlW3jC4tF2A
EMIS,wH9e3E94pBL,"Aminit(Kamuda Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/srmGjHrpVE5/c25qRvx0b0Z/PrpVnR68wW8/wH9e3E94pBL,6,PrpVnR68wW8
EMIS,dRBYv41DWZC,"Aminit(Kolir Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/tdZbtg9sZkO/Pf8NPQB7A7K/ERBPumWfX4z/dRBYv41DWZC,6,ERBPumWfX4z
EMIS,Tzu8hEoSlHy,"Aminito Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/WbKaPYBtvbV/Tzu8hEoSlHy,6,WbKaPYBtvbV
EMIS,N5KfLOG8vXK,"Aminteng Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/hYG3R7JZ67R/GiR57L6fv1P/N5KfLOG8vXK,6,GiR57L6fv1P
EMIS,RVrNCwpHrw6,"Amirimiri Ward Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/xlAiS1ae6Af/RVrNCwpHrw6,6,xlAiS1ae6Af
EMIS,Oj52GiUR8ie,"Amoilela Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/YRTZEQCv1PR/Oj52GiUR8ie,6,YRTZEQCv1PR
EMIS,Iv0mzQkLPz4,"Amokoge Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Z6jOVYoS7Le/b62W7Du8SBv/Iv0mzQkLPz4,6,b62W7Du8SBv
EMIS,RSG6EPb6LbV,"Amolatar Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/LtqhaJd6sm3/RSG6EPb6LbV,6,LtqhaJd6sm3
EMIS,VudfZiwhmOM,"Amolo Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/e7FNGCD95EI/VudfZiwhmOM,6,e7FNGCD95EI
EMIS,B25gtxAMvyK,"Amoni Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/aKIzOHNtKAF/B25gtxAMvyK,6,aKIzOHNtKAF
EMIS,ejOlP6b8DnM,"Amonikakinei Parish",/KJPN4PduBWe/DmeAF6ZFSzz/lkuO79O6mRx/OT2UCm5IqDD/QZJn3hiO6Zp/ejOlP6b8DnM,6,QZJn3hiO6Zp
EMIS,yEijRSI9Mi3,"Amonolocoo Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/HIwCAP46Wfh/yEijRSI9Mi3,6,HIwCAP46Wfh
EMIS,CV095LLYpsM,"Amonomito Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/u9UneLEtuAi/CV095LLYpsM,6,u9UneLEtuAi
EMIS,nRhTgNblTEd,"Amononeno Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/IY2R34kEofs/nRhTgNblTEd,6,IY2R34kEofs
EMIS,Qd96uEqUuS4,"Amootom Parish",/KJPN4PduBWe/rn2uTdRyUbh/mvN9LBbpf7X/xDMjY0z6k2n/wmQcuojFx6p/Qd96uEqUuS4,6,wmQcuojFx6p
EMIS,DYnbgLeVXKD,"Amor East Parish",/KJPN4PduBWe/ToANlYyRiKb/uqUyTPvQKII/WzCTxqL56PX/mygpAfCn9hH/DYnbgLeVXKD,6,mygpAfCn9hH
EMIS,cB7Ps2IAaly,"Amor West Parish",/KJPN4PduBWe/ToANlYyRiKb/uqUyTPvQKII/WzCTxqL56PX/mygpAfCn9hH/cB7Ps2IAaly,6,mygpAfCn9hH
EMIS,EZxaghtQWM1,"Amorigoga Parish",/KJPN4PduBWe/n90wmiOocDw/gCN6sU5BjlR/YQofQVGhwAl/H5aaabQNsOQ/EZxaghtQWM1,6,H5aaabQNsOQ
EMIS,E701KyglJjk,"Amoru(Arapai Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/srmGjHrpVE5/qOuUEzeHcEw/ghpendxMrmw/E701KyglJjk,6,ghpendxMrmw
EMIS,CcmDTBquQwS,"Amoru(Otuboi Subcounty) Parish",/KJPN4PduBWe/rn2uTdRyUbh/aHeWo2xvYfD/N3Fx3f2XHYS/l0vbaSZHnlp/CcmDTBquQwS,6,l0vbaSZHnlp
EMIS,lOAh8GsJqqb,"Amoyai Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/wArMrPxQ8Em/lOAh8GsJqqb,6,wArMrPxQ8Em
EMIS,fL2MWl4c6Sn,"Amoyokoma Parish",/KJPN4PduBWe/yXncUmqtQYF/C0RSe3EWBqU/SQ3IaVbkqiy/mDiPZMluWHS/fL2MWl4c6Sn,6,mDiPZMluWHS
EMIS,iXYKHUAlMZe,"Amuca Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Ku3UkPGHQ7U/qRejDNgWktI/iXYKHUAlMZe,6,qRejDNgWktI
EMIS,pcWCIqPIBRM,"Amucu Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/O83bcmVOeOy/pcWCIqPIBRM,6,O83bcmVOeOy
EMIS,V7dS2XcA6tn,"Amuda Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/ATIUYA06Pqh/V7dS2XcA6tn,6,ATIUYA06Pqh
EMIS,OvnxaieWHeV,"Amudat Parish",/KJPN4PduBWe/uN4gXUciDZ8/a8RHFdF4DXL/GY8MHzVLI6F/Np4Vatu4wKI/OvnxaieWHeV,6,Np4Vatu4wKI
EMIS,BknjdwgvdGJ,"Amuge Parish",/KJPN4PduBWe/n90wmiOocDw/Y4LV8xqkv6J/yuZ66tsFybX/NYuLJ3RVofk/BknjdwgvdGJ,6,NYuLJ3RVofk
EMIS,dEVYc4rZPnL,"Amukol Parish",/KJPN4PduBWe/LSCoCf6ibP8/aginheWSLef/zRunPyCqYTQ/BQgOi9wojr8/dEVYc4rZPnL,6,BQgOi9wojr8
EMIS,u8EaHCbKKdP,"Amukugungu Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/hWbz7QYuaRi/u8EaHCbKKdP,6,hWbz7QYuaRi
EMIS,Ox5NoTiiFsN,"Amun Parish",/KJPN4PduBWe/n90wmiOocDw/JyZJhGXKeEq/MxlrhFbwmzK/frGOo5VaLWP/Ox5NoTiiFsN,6,frGOo5VaLWP
EMIS,S4P7pbDR6jP,"Amunamun Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/HIwCAP46Wfh/S4P7pbDR6jP,6,HIwCAP46Wfh
EMIS,JAutSd7bZMV,"Amunga Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/ZWNO5xzFUsZ/JAutSd7bZMV,6,ZWNO5xzFUsZ
EMIS,UHoHP4mwPjD,"Amunupi Parish",/KJPN4PduBWe/ToANlYyRiKb/iqsaGItA68C/lNCuzvl2tLj/R3FjdR0b7ps/UHoHP4mwPjD,6,R3FjdR0b7ps
EMIS,Q9LYcnoSRem,"Amuria Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/ltVgKBsPZx7/Q9LYcnoSRem,6,ltVgKBsPZx7
EMIS,r0macRCUV1a,"Amurwo Parish",/KJPN4PduBWe/DmeAF6ZFSzz/KhT80mlwJ3Y/JyUAAhCCr2W/yUy9SU1xZic/r0macRCUV1a,6,yUy9SU1xZic
EMIS,PNJYSe2N0HT,"Amus Parish",/KJPN4PduBWe/rn2uTdRyUbh/tdZbtg9sZkO/Pf8NPQB7A7K/RfKhGmGQCIJ/PNJYSe2N0HT,6,RfKhGmGQCIJ
EMIS,T3D90m3NjqF,"Amusia Parish",/KJPN4PduBWe/rn2uTdRyUbh/cSrCFjPKqcG/i11SZTLQap4/GvAc2dl3DfC/T3D90m3NjqF,6,GvAc2dl3DfC
EMIS,gwPmYnxPT5T,"Amusus Parish",/KJPN4PduBWe/rn2uTdRyUbh/TM6ccNxawqy/qUhuL9OJHWh/dlW3jC4tF2A/gwPmYnxPT5T,6,dlW3jC4tF2A
EMIS,Yl0jtZ76kVa,"Amwa Parish",/KJPN4PduBWe/n90wmiOocDw/xpIFdCMhVHG/AvtLMZ8q4ez/Y7nPca3tf7Y/Yl0jtZ76kVa,6,Y7nPca3tf7Y
EMIS,CVdSduQtuOj,"Amwoma Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/FsinlhpFnq3/CVdSduQtuOj,6,FsinlhpFnq3
EMIS,pvAtTHQOWcC,"Amyel Parish",/KJPN4PduBWe/yXncUmqtQYF/ztIyIYAzFKp/S2jpKJZLT9Q/fKPpzVhU8AX/pvAtTHQOWcC,6,fKPpzVhU8AX
EMIS,OzGNl3LIKvI,"Anai Parish",/KJPN4PduBWe/n90wmiOocDw/Lj8t70RYnEt/Ku3UkPGHQ7U/qRejDNgWktI/OzGNl3LIKvI,6,qRejDNgWktI
EMIS,fjySQnEkiJa,"Anaka Parish",/KJPN4PduBWe/yXncUmqtQYF/xy0M4HhjXtD/StQcQsGYdz1/fr53d1mdMz6/fjySQnEkiJa,6,fr53d1mdMz6
EMIS,JTftzf3QHxk,"Anamido Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/lnuAGQZpJO6/JTftzf3QHxk,6,lnuAGQZpJO6
EMIS,Mqdu0cNylZg,"Anamwany Parish",/KJPN4PduBWe/n90wmiOocDw/ZuQHWOaFQVM/w2z5HQFFbPY/SoAE9AMbXXS/Mqdu0cNylZg,6,SoAE9AMbXXS
EMIS,ahFBm0G92Si,"Anara Parish",/KJPN4PduBWe/n90wmiOocDw/p7EEgDEX3jT/soxn2fd2is1/ltVgKBsPZx7/ahFBm0G92Si,6,ltVgKBsPZx7
EMIS,pADGhEi3R8H,"Anavu Parish",/KJPN4PduBWe/ToANlYyRiKb/yKjxFBHrGgw/YSFmAjdcrQU/CvIH3LA5erX/pADGhEi3R8H,6,CvIH3LA5erX
EMIS,c78yGnGvfwU,"Andibo Parish",/KJPN4PduBWe/ToANlYyRiKb/uqUyTPvQKII/WzCTxqL56PX/W5JOm7Ofkdb/c78yGnGvfwU,6,W5JOm7Ofkdb
EMIS,B1uH3o14wxw,"Anepmoroto Parish",/KJPN4PduBWe/n90wmiOocDw/aXjub1BYn1y/uAmyexH3IpN/YLu91VNQTlD/B1uH3o14wxw,6,YLu91VNQTlD
EMIS,pIpqVAnZ0Ex,"Aneralibi Parish",/KJPN4PduBWe/n90wmiOocDw/wMQ25dybdgH/JQS5nqalLHt/wu26nVF2rFR/pIpqVAnZ0Ex,6,wu26nVF2rFR
